ticker,company,cik
FGBIP,First Guaranty Bancshares Inc. 6.75% Series A Fixed-Rate Non-Cumulative Perpetual Preferred Stock,1408534.0
FGI,FGI Industries Ltd. Ordinary Shares,1864943.0
FGIIU,FG Imperii Acquisition Corp. Units,2090452.0
FGIWW,FGI Industries Ltd. Warrant,1864943.0
FGL,Founder Group Limited Class A Ordinary Shares,1989930.0
FGMC,FG Merger II Corp. Common stock,1906364.0
FGMCR,FG Merger II Corp. Rights,1906364.0
FGMCU,FG Merger II Corp. Unit,1906364.0
FGNX,FG Nexus Inc. Common Stock,1591890.0
FGNXP,FG Nexus Inc. 8.00% Cumulative Preferred Stock,1591890.0
FHB,First Hawaiian Inc. Common Stock,36377.0
FHTX,Foghorn Therapeutics Inc. Common Stock,1822462.0
FIBK,First Interstate BancSystem Inc. Common Stock (DE),860413.0
FIEE,FiEE Inc Common Stock,1467761.0
FIGR,Figure Technology Solutions Inc. Class A Common Stock,2064124.0
FIGX,FIGX Capital Acquisition Corp. Class A Ordinary Share,2059033.0
FIGXW,FIGX Capital Acquisition Corp. Warrant,2059033.0
FINW,FinWise Bancorp Common Stock,1856365.0
FIP,FTAI Infrastructure Inc. Common Stock,1899883.0
FISI,Financial Institutions Inc. Common Stock,862831.0
FISV,Fiserv Inc. Common Stock,798354.0
FITB,Fifth Third Bancorp Common Stock,35527.0
FITBI,Fifth Third Bancorp Depositary Shares,35527.0
FITBM,Fifth Third Bancorp Depositary Shares Representing a 1/40th Ownership Interest in a Share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series M,35527.0
FITBO,Fifth Third Bancorp Depositary Shares each representing a 1/1000th ownership interest in a share of Non-Cumulative Perpetual Preferred Stock Series K,35527.0
FITBP,Fifth Third Bancorp Depositary Shares each representing 1/40th share of Fifth Third 6.00% Non-Cumulative Perpetual Class B Preferred Stock Series A,35527.0
FIVE,Five Below Inc. Common Stock,1177609.0
FIVN,Five9 Inc. Common Stock,1288847.0
FIZZ,National Beverage Corp. Common Stock,69891.0
FKWL,Franklin Wireless Corp. Common Stock,722572.0
FLD,Fold Holdings Inc. Class A Common Stock,1889123.0
FLDDW,Fold Holdings Inc. Warrant,1889123.0
FLEX,Flex Ltd. Ordinary Shares,866374.0
FLGT,Fulgent Genetics Inc. Common Stock,1674930.0
FLL,Full House Resorts Inc. Common Stock,891482.0
FLNC,Fluence Energy Inc. Class A Common Stock,1868941.0
FLNT,Fluent Inc. Common Stock,1460329.0
FLUX,Flux Power Holdings Inc. Common Stock,1083743.0
FLWS,1-800-FLOWERS.COM Inc. Common Stock,1084869.0
FLX,BingEx Limited American Depositary Shares,1858724.0
FLXS,Flexsteel Industries Inc. Common Stock,37472.0
FLY,Firefly Aerospace Inc. Common Stock,1860160.0
FLYE,Fly-E Group Inc. Common Stock,1975940.0
FLYW,Flywire Corporation Voting Common Stock,1580560.0
FMAO,Farmers & Merchants Bancorp Inc. Common Stock,792966.0
FMBH,First Mid Bancshares Inc. Common Stock,700565.0
FMFC,Kandal M Venture Limited Class A Ordinary Shares,2024656.0
FMNB,Farmers National Banc Corp. Common Stock,709337.0
FMST,Foremost Clean Energy Ltd. Common Shares,1935418.0
FMSTW,Foremost Clean Energy Ltd. Warrant,1935418.0
FNGR,FingerMotion Inc. Common Stock,1602409.0
FNKO,Funko Inc. Class A Common Stock,1704711.0
FNLC,First Bancorp Inc  (ME) Common Stock,765207.0
FNWB,First Northwest Bancorp Common Stock,1556727.0
FNWD,Finward Bancorp Common Stock,919864.0
FOFO,Hang Feng Technology Innovation Co. Ltd. Ordinary Shares,2060083.0
FOLD,Amicus Therapeutics Inc. Common Stock,1178879.0
FONR,Fonar Corporation Common Stock,355019.0
FORA,Forian Inc. Common Stock,1829280.0
FORM,FormFactor Inc. FormFactor Inc. Common Stock,1039399.0
FORR,Forrester Research Inc. Common Stock,1023313.0
FORTY,Formula Systems (1985) Ltd. American Depositary Shares,1045986.0
FOSL,Fossil Group Inc. Common Stock,883569.0
FOX,Fox Corporation Class B Common Stock,1754301.0
FOXA,Fox Corporation Class A Common Stock,1754301.0
FOXF,Fox Factory Holding Corp. Common Stock,1424929.0
FOXX,Foxx Development Holdings Inc. Common Stock,2013807.0
FOXXW,Foxx Development Holdings Inc. Warrant,2013807.0
FRAF,Franklin Financial Services Corporation Common Stock,723646.0
FRBA,First Bank Common Stock,
FRD,Friedman Industries Inc. Common Stock,39092.0
FRGT,Freight Technologies Inc. Ordinary Shares,1687542.0
FRHC,Freedom Holding Corp. Common Stock,924805.0
FRME,First Merchants Corporation Common Stock,712534.0
FRMEP,First Merchants Corporation Depository Shares,712534.0
FRMI,Fermi Inc. Common Stock,2071778.0
FRMM,Forum Markets Incorporated Common Stock,
FROG,JFrog Ltd. Ordinary Shares,1800667.0
FRPH,FRP Holdings Inc. Common Stock,844059.0
FRPT,Freshpet Inc. Common Stock,1611647.0
FRSH,Freshworks Inc. Class A Common Stock,1544522.0
FRST,Primis Financial Corp. Common Stock,1325670.0
FRSX,Foresight Autonomous Holdings Ltd. American Depositary Shares,1691221.0
FSBC,Five Star Bancorp Common Stock,1275168.0
FSBW,FS Bancorp Inc. Common Stock,1530249.0
FSEA,First Seacoast Bancorp Inc. Common Stock,1943802.0
FSHP,Flag Ship Acquisition Corp. Ordinary Shares,1850059.0
FSHPR,Flag Ship Acquisition Corp. Right,1850059.0
FSHPU,Flag Ship Acquisition Corp. Unit,1850059.0
FSLR,First Solar Inc. Common Stock,1274494.0
FSLY,Fastly Inc. Class A Common Stock,1517413.0
FSTR,L.B. Foster Company Common Stock,352825.0
FSUN,FirstSun Capital Bancorp Common Stock,1709442.0
FSV,FirstService Corporation Common Shares,1637810.0
FTAI,FTAI Aviation Ltd. Common Stock,1590364.0
FTAIM,FTAI Aviation Ltd. 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,1590364.0
FTAIN,FTAI Aviation Ltd. 8.25% Fixed - Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares,1590364.0
FTCI,FTC Solar Inc. Common Stock,1828161.0
FTDR,Frontdoor Inc. Common Stock,1727263.0
FTEK,Fuel Tech Inc. Common Stock,846913.0
FTEL,Fitell Corporation Class A Ordinary Shares,1928581.0
FTFT,Future FinTech Group Inc. Common Stock,1066923.0
FTHM,Fathom Holdings Inc. Common Stock,1753162.0
FTLF,FitLife Brands Inc. Common Stock,1374328.0
FTNT,Fortinet Inc. Common Stock,1262039.0
FTRE,Fortrea Holdings Inc. Common Stock,1965040.0
FTRK,FAST TRACK GROUP Ordinary shares,2027262.0
FUFU,BitFuFu Inc. Class A Ordinary Shares,1921158.0
FUFUW,BitFuFu Inc. Warrant,1921158.0
FULC,Fulcrum Therapeutics Inc. Common Stock,1680581.0
FULT,Fulton Financial Corporation Common Stock,700564.0
FULTP,Fulton Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,700564.0
FUNC,First United Corporation Common Stock,763907.0
FUND,Sprott Focus Trust Inc. Common Stock,825202.0
FUSB,First US Bancshares Inc. Common Stock,717806.0
FUSE,Fusemachines Inc. Common stock,2033383.0
FUSEW,Fusemachines Inc. Warrants,2033383.0
FUTU,Futu Holdings Limited American Depositary Shares,1754581.0
FVAV,Fortress Value Acquisition Corp. V Class A Ordinary Shares,1850733.0
FVCB,FVCBankcorp Inc. Common Stock,1675644.0
FVN,Future Vision II Acquisition Corporation Ordinary shares,2010653.0
FVNNR,Future Vision II Acquisition Corporation Right,2010653.0
FWDI,Forward Industries Inc. Common Stock,38264.0
FWONA,Liberty Media Corporation Series A Liberty Formula One Common Stock,1560385.0
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,1560385.0
FWRD,Forward Air Corporation Common Stock,912728.0
FWRG,First Watch Restaurant Group Inc. Common Stock,1789940.0
FXNC,First National Corporation Common Stock,719402.0
GABC,German American Bancorp Inc. Common Stock,714395.0
GAIA,Gaia Inc. Class A Common Stock,1089872.0
GAIN,Gladstone Investment Corporation Business Development Company,1321741.0
GAING,Gladstone Investment Corporation 7.125% Notes due 2031,1321741.0
GAINI,Gladstone Investment Corporation 7.875% Notes due 2030,1321741.0
GAINN,Gladstone Investment Corporation 5.00% Notes Due 2026,1321741.0
GAINZ,Gladstone Investment Corporation 4.875% Notes due 2028,1321741.0
GALT,Galectin Therapeutics Inc. Common Stock,1133416.0
GAMB,Gambling.com Group Limited Ordinary Shares,1839799.0
GAME,GameSquare Holdings Inc. Common Stock,1714562.0
GANX,Gain Therapeutics Inc. Common Stock,1819411.0
GASS,StealthGas Inc. Common Stock,1328919.0
GAUZ,Gauzy Ltd. Ordinary Shares,1781446.0
GBDC,Golub Capital BDC Inc. Common Stock,1476765.0
GBFH,GBank Financial Holdings Inc. Common Stock,1791145.0
GBLI,Global Indemnity Group LLC Class A Common Stock,1494904.0
GCBC,Greene County Bancorp Inc. Common Stock,1070524.0
GCL,GCL Global Holdings Ltd Ordinary Shares,2002045.0
GCLWW,GCL Global Holdings Ltd Warrants,2002045.0
GCMG,GCM Grosvenor Inc. Class A Common Stock,1819796.0
GCT,GigaCloud Technology Inc Class A Ordinary Shares,1857816.0
GCTK,GlucoTrack Inc. Common Stock,1506983.0
GDC,GD Culture Group Limited Common Stock,1641398.0
GDEN,Golden Entertainment Inc. Common Stock,1071255.0
GDEV,GDEV Inc. Ordinary Shares,1848739.0
GDHG,Golden Heaven Group Holdings Ltd. Class A Ordinary Shares,1928340.0
GDRX,GoodRx Holdings Inc. Class A Common Stock,1809519.0
GDS,GDS Holdings Limited ADS,1526125.0
GDTC,CytoMed Therapeutics Limited Ordinary Shares,1873093.0
GDYN,Grid Dynamics Holdings Inc. Class A Common Stock,1743725.0
GECC,Great Elm Capital Corp. Common Stock,1675033.0
GECCG,Great Elm Capital Corp. 7.75% Notes Due 2030,1675033.0
GECCH,Great Elm Capital Corp. 8.125% Notes Due 2029,1675033.0
GECCI,Great Elm Capital Corp. 8.50% NOTES DUE 2029,1675033.0
GECCO,Great Elm Capital Corp. 5.875% Notes due 2026,1675033.0
GEG,Great Elm Group Inc. Common Stock,1831096.0
GEGGL,Great Elm Group Inc.  7.25% Notes due 2027,1831096.0
GEHC,GE HealthCare Technologies Inc. Common Stock,1932393.0
GELS,Gelteq Limited Ordinary Shares,1920092.0
GEMI,Gemini Space Station Inc. Class A Common Stock,2055592.0
GEN,Gen Digital Inc. Common Stock,849399.0
GENB,Generate Biomedicines Inc. Common Stock,2100782.0
GENK,GEN Restaurant Group Inc. Class A Common Stock,1891856.0
GENVR,Gen Digital Inc. Contingent Value Rights,849399.0
GEOS,Geospace Technologies Corporation Common Stock (Texas),1001115.0
GERN,Geron Corporation Common Stock,886744.0
GEVO,Gevo Inc. Common Stock,1392380.0
GFAI,Guardforce AI Co. Limited Ordinary Shares,1804469.0
GFAIW,Guardforce AI Co. Limited Warrant,1804469.0
GFS,GlobalFoundries Inc. Ordinary Shares,1709048.0
GGAL,Grupo Financiero Galicia S.A. American Depositary Shares,1114700.0
GGR,Gogoro Inc. Ordinary Shares,1886190.0
GGROW,Gogoro Inc. Warrant,1886190.0
GGRP,The Glimpse Group Inc. Common Stock,1854445.0
GH,Guardant Health Inc. Common Stock,1576280.0
GHRS,GH Research PLC Ordinary Shares,1855129.0
GIBO,GIBO Holdings Limited Class A Ordinary Shares,2034520.0
GIFT,Giftify Inc. Common Stock,1760233.0
GIG,GigCapital7 Corp. Class A Ordinary Share,2023730.0
GIGGU,GigCapital7 Corp. Unit,2023730.0
GIGGW,GigCapital7 Corp. Warrant,2023730.0
GIGM,GigaMedia Limited Ordinary Shares,1105101.0
GIII,G-III Apparel Group LTD. Common Stock,821002.0
GILD,Gilead Sciences Inc. Common Stock,882095.0
GILT,Gilat Satellite Networks Ltd. Ordinary Shares,897322.0
GIPR,Generation Income Properties Inc. Common Stock,1651721.0
GIPRW,Generation Income Properties Inc Warrant,1651721.0
GITS,Global Interactive Technologies Inc. Common Stock,1911545.0
GIW,GigCapital8 Corp. Class A Ordinary Shares,2080019.0
GIWWR,GigCapital8 Corp. Rights,2080019.0
GIXXU,GigCapital9 Corp. Units,2098712.0
GLAD,Gladstone Capital Corporation Common Stock,1143513.0
GLBE,Global-E Online Ltd. Ordinary Shares,1835963.0
GLBS,Globus Maritime Limited Common Stock,1499780.0
GLDD,Great Lakes Dredge & Dock Corporation Common Stock,1372020.0
GLE,Global Engine Group Holding Limited Class A Ordinary Shares,1908705.0
GLIBA,GCI Liberty Inc. Series A GCI Group Common Stock,2057463.0
GLIBK,GCI Liberty Inc. Series C GCI Group Common Stock,2057463.0
GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,1595353.0
GLNG,Golar Lng Ltd,1207179.0
GLOO,Gloo Holdings Inc. Class A Common Stock,2069785.0
GLPG,Galapagos NV American Depositary Shares,1421876.0
GLPI,Gaming and Leisure Properties Inc. Common Stock,1575965.0
GLRE,Greenlight Capital Re Ltd. Class A Ordinary Shares,1385613.0
GLSI,Greenwich LifeSciences Inc. Common Stock,1799788.0
GLTO,Galecto Inc. Common Stock,1800315.0
GLUE,Monte Rosa Therapeutics Inc. Common Stock,1826457.0
GLXG,Galaxy Payroll Group Limited Class A Ordinary Shares,1905920.0
GLXY,Galaxy Digital Inc. Class A Common Stock,1859392.0
GMAB,Genmab A/S ADS,1434265.0
GMHS,Gamehaus Holdings Inc. Class A Ordinary Shares,2000530.0
GMM,Global Mofy AI Limited Class A Ordinary Shares,1913749.0
GNLN,Greenlane Holdings Inc. Class A Common Stock,1743745.0
GNLX,Genelux Corporation Common Stock,1231457.0
GNPX,Genprex Inc. Common Stock,1595248.0
GNSS,Genasys Inc. Common Stock,924383.0
GNTA,Genenta Science S.p.A. American Depositary Shares,1838716.0
GNTX,Gentex Corporation Common Stock,355811.0
GO,Grocery Outlet Holding Corp. Common Stock,1771515.0
GOAI,Eva Live Inc. Common Stock,1983736.0
GOCO,GoHealth Inc. Class A Common Stock,1808220.0
GOGO,Gogo Inc. Common Stock,1537054.0
GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,1234006.0
GOODN,Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock,1234006.0
GOODO,Gladstone Commercial Corporation 6.00% Series G Cumulative Redeemable Preferred Stock par value $0.001 per share,1234006.0
GOOG,Alphabet Inc. Class C Capital Stock,1652044.0
GOOGL,Alphabet Inc. Class A Common Stock,1652044.0
GOSS,Gossamer Bio Inc. Common Stock,1728117.0
GOVX,GeoVax Labs Inc. Common Stock,832489.0
GP,GreenPower Motor Company Inc. Common Shares,1584547.0
GPAC,General Purpose Acquisition Corp. Class A Ordinary Shares,2085408.0
GPACU,General Purpose Acquisition Corp. Units,2085408.0
GPACW,General Purpose Acquisition Corp. Warrant,2085408.0
GPAT,GP-Act III Acquisition Corp. Class A Ordinary Share,1834526.0
GPATW,GP-Act III Acquisition Corp. Warrants,1834526.0
GPCR,Structure Therapeutics Inc. American Depositary Shares,1888886.0
GPRE,Green Plains Inc. Common Stock,1309402.0
GPRO,GoPro Inc. Class A Common Stock,1500435.0
GRAB,Grab Holdings Limited Class A Ordinary Shares,1855612.0
GRABW,Grab Holdings Limited Warrant,1855612.0
GRAL,GRAIL Inc. Common Stock,1699031.0
GRAN,Grande Group Limited Class A Ordinary Shares,2027722.0
GRCE,Grace Therapeutics Inc. Common Stock,1444192.0
GRDX,GridAI Technologies Corp. Common Stock,1604191.0
GREE,Greenidge Generation Holdings Inc. Class A Common Stock,1844971.0
GREEL,Greenidge Generation Holdings Inc. 8.50% Senior Notes due 2026,1844971.0
GRFS,Grifols S.A. American Depositary Shares,1438569.0
GRI,GRI Bio Inc. Common Stock,1824293.0
GRNQ,Greenpro Capital Corp. Common Stock,1597846.0
GROW,U.S. Global Investors Inc. Class A Common Stock,754811.0
GRPN,Groupon Inc. Common Stock,1490281.0
GRRR,Gorilla Technology Group Inc. Ordinary shares,1903145.0
GRRRW,Gorilla Technology Group Inc. Warrant,1903145.0
GRVY,GRAVITY Co. Ltd. American Depository Shares,1313310.0
GRWG,GrowGeneration Corp. Common Stock,1604868.0
GSAT,Globalstar Inc. Common Stock,1366868.0
GSBC,Great Southern Bancorp Inc. Common Stock,854560.0
GSHD,Goosehead Insurance Inc. Class A Common Stock,1726978.0
GSHR,Gesher Acquisition Corp. II Class A Ordinary Shares,2044635.0
GSHRW,Gesher Acquisition Corp. II Warrants,2044635.0
GSIT,GSI Technology Common Stock,1126741.0
GSIW,Garden Stage Limited Class A Ordinary Shares,1954269.0
GSM,Ferroglobe PLC Ordinary Shares,1639877.0
GSRF,GSR IV Acquisition Corp. Class A ordinary share,2072404.0
GSRFR,GSR IV Acquisition Corp. Rights,2072404.0
GSRFU,GSR IV Acquisition Corp. Units,2072404.0
GSUN,Golden Sun Technology Group Limited Class A Ordinary Shares,1826376.0
GT,The Goodyear Tire & Rubber Company Common Stock,42582.0
GTBP,GT Biopharma Inc. Common Stock,109657.0
GTEC,Greenland Technologies Holding Corporation Class A Ordinary Shares,1735041.0
GTEN,Gores Holdings X Inc. Class A ordinary shares,1986817.0
GTENW,Gores Holdings X Inc. Warrants,1986817.0
GTERA,Globa Terra Acquisition Corporation Class A Ordinary Shares,2043766.0
GTERR,Globa Terra Acquisition Corporation Rights,2043766.0
GTERW,Globa Terra Acquisition Corporation Warrants,2043766.0
GTIM,Good Times Restaurants Inc. Common Stock,825324.0
GTLB,GitLab Inc. Class A Common Stock,1653482.0
GTM,ZoomInfo Technologies Inc Common Stock,1794515.0
GTX,Garrett Motion Inc. Common Stock,1735707.0
GURE,Gulf Resources Inc. (NV) Common Stock,885462.0
GUTS,Fractyl Health Inc. Common Stock,1572616.0
GV,Visionary Holdings Inc. Common Shares,1892274.0
GVH,Globavend Holdings Limited Ordinary Shares,1978527.0
GWAV,Greenwave Technology Solutions Inc. Common Stock,1589149.0
GWRS,Global Water Resources Inc. Common Stock,1434728.0
GXAI,Gaxos.ai Inc. Common Stock,1895618.0
GYRE,Gyre Therapeutics Inc. Common Stock,1124105.0
GYRO,Gyrodyne LLC Common Stock,1589061.0
HACQU,HCM IV Acquisition Corp. Unit,2089982.0
HAFC,Hanmi Financial Corporation Common Stock,1109242.0
HAIN,Hain Celestial Group Inc. (The) Common Stock,910406.0
HALO,Halozyme Therapeutics Inc. Common Stock,1159036.0
HAO,Haoxi Health Technology Limited Class A Ordinary Shares,1954594.0
HAS,Hasbro Inc. Common Stock,46080.0
HAVA,Harvard Ave Acquisition Corporation Class A Ordinary Share,2042460.0
HAVAR,Harvard Ave Acquisition Corporation Rights that convert on a 1/10th of 1 basis to Class A ordinary Shares,2042460.0
HAVAU,Harvard Ave Acquisition Corporation Unit,2042460.0
HBANL,Huntington Bancshares Incorporated Depositary Shares Each Representing a 1/40th Interest in a Share of 6.875% Series J Non-Cumulative Perpetual Preferred Stock,49196.0
HBANM,Huntington Bancshares Incorporated Depositary Shares each representing a 1/1000th interest in a share of Huntington Series I Preferred Stock,49196.0
HBANP,Huntington Bancshares Incorporated Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock,49196.0
HBANZ,Huntington Bancshares Incorporated Depositary Shares Each Representing a 1/1000th Interest in a Share of 5.50% Series L Non-Cumulative Perpetual Preferred Stock,49196.0
HBCP,Home Bancorp Inc. Common Stock,1436425.0
HBIO,Harvard Bioscience Inc. Common Stock,1123494.0
HBNB,Hotel101 Global Holdings Corp. Class A Ordinary Shares,2054507.0
HBNC,Horizon Bancorp Inc. Common Stock,706129.0
HBT,HBT Financial Inc. Common Stock,775215.0
HCAC,Hall Chadwick Acquisition Corp Class A Ordinary Shares,2079013.0
HCACU,Hall Chadwick Acquisition Corp. Unit,2079013.0
HCAI,Huachen AI Parking Management Technology Holding Co. Ltd. Class A Ordinary Shares,1958399.0
HCAT,Health Catalyst Inc Common Stock,1636422.0
HCHL,Happy City Holdings Limited Class A Ordinary shares,2046656.0
HCICU,Hennessy Capital Investment Corp. VIII Units,2099093.0
HCKT,Hackett Group Inc (The). Common Stock,1057379.0
HCM,HUTCHMED (China) Limited American Depositary Shares,1648257.0
HCMA,HCM III Acquisition Corp. Class A Ordinary Share,2069856.0
HCMAU,HCM III Acquisition Corp. Units,2069856.0
HCSG,Healthcare Services Group Inc. Common Stock,731012.0
HCTI,Healthcare Triangle Inc. Common Stock,1839285.0
HCWB,HCW Biologics Inc. Common Stock,1828673.0
HDL,SUPER HI INTERNATIONAL HOLDING LTD. American Depositary Shares,1995306.0
